"","votes.funny","votes.useful","votes.cool","user_id","name","average_stars","review_count"
"8856",0,1,1,"rPQ6OB412BEeNgWt4E_9xQ","Will",5,2
"8857",12,53,9,"rUYz1AFeKlhdQyw4JOi5Iw","Dana",4,96
"8858",33,24,6,"s1_cGgnsFB5pMdAaS8tX4g","Brent",3.47,96
"8859",1,3,2,"athlTNmNKJJkBorb9NrZtQ","James",5,3
"8860",1,7,0,"5iko2s2JuH93xdWnzMRB7A","Frank",3.4,5
"8861",14,24,15,"v6qtEBHmGf8C-ZQuMTu9Vg","Tony",3.72,54
"8862",124,342,122,"2dRFso4q51RFKhxntL9vFA","Bailey",3.94,314
"8863",276,791,427,"UPtysDF6cUDUxq2KY-6Dcg","Matt",4,411
"8864",1,3,1,"WOEtSxE1LkjjRykSYWRIqw","may",3.65,19
"8865",14,99,35,"bCj0WdE0BW9NFa5JxUkhTQ","Anne",3.78,72
"8866",0,6,0,"9iSPdf9MGAzDAstPgqzdYg","Miryam",4.36,14
"8867",2,9,4,"06O-7pDEoDuKhD-PKQHBqQ","Phil",3.43,7
"8868",3,6,4,"i5UBvz_VPvAEFRMYjtqGSA","Sergio",3.67,10
"8869",0,1,0,"p0HbHDxasjId9zldQBd31A","Megan",4,1
"8870",0,2,0,"BOJyIxTihOq6cR-UBXW-Cg","Brett",4.5,2
"8871",0,3,0,"vbN8nggpzktEFBQxKNrFgQ","Perry",4.25,5
"8872",3,7,5,"baqx7ZJ3GHt47I6dnLmPrA","Aaron",4.38,9
"8873",2,2,2,"0dpNmJxKp4Ha-fzJ2R8cCw","Jon",3.33,3
"8874",5,11,2,"TODYSp4aWM5pP3J1R3-HcA","Luke",3.56,18
"8875",2,27,3,"WavzQE_0yoy05hF-637EoA","Lucas",3.72,25
"8876",0,4,1,"y5P3dGjkU6XhSU6cZB37Lw","Jen",3,2
"8877",5,6,3,"pIGfc7gJ1UHjzXXfr8dNuw","R",3.57,9
"8878",0,3,1,"iflFog-hCFxVDbMM0dQhGQ","James",1,1
"8879",2,5,3,"BWiwMJxWCKzTJuITMxpgQA","Matt",3.75,4
"8880",4,21,4,"F21azNBoXB8c6zorMz0jaw","Shelley",3.93,43
"8881",0,0,0,"mFBzqon9WSKq-TMKW4_1GQ","Sandra",1,1
"8882",0,3,0,"ymohuxSXtj1Qwo2fBQW0_g","Jessica",4,3
"8883",0,2,0,"ZXT-v6IaRuVOZUBv9f4VSw","Jerry",1,1
"8884",1,7,2,"f1OQRZFDjks0CoKPyOQwuA","Liberty",4,6
"8885",1,4,0,"E6rw4M6pTYzgngfcKgX6Vg","Jason",2.33,7
"8886",1,6,1,"WwseyVjjCK0FIqLaYXMPtw","Calixto",4.14,7
"8887",9,57,19,"6aHCz2iedvT6Vu1j-q90fg","Michelle",3.38,47
"8888",0,6,1,"zVRy1Um5WCxkUkNyEg0q8w","Jessica",4.6,5
"8889",0,1,1,"zYWRzSRvbNkUIUOvTVwInw","xyz",4,7
"8890",2,5,1,"sWBohYfk3kURJSAsuYvlQg","Jen",3.62,13
"8891",2,26,5,"apwAoPuMliKHO2TD7_lGHg","Steve",3.53,17
"8892",0,3,1,"ztJCWXX-HYK7eHpfY7YNlw","endthefed",4.4,5
"8893",5,6,2,"FUoWFqGaXAAqopNCjvVrDA","Michael",4.17,6
"8894",0,4,1,"GEnyaKAd7-iWRFIkTtz0HA","Rory",4.67,3
"8895",0,1,0,"KJTQhPgjDCzpbSXjh0E5eg","Gaston",4,1
"8896",0,10,3,"Z4dxVDt4H9--txxfBLWvMQ","Greg",4.23,26
"8897",38,153,56,"jFB4m2Na8fTIhc3TAYoeYw","Paige",3.62,96
"8898",4,27,6,"aPv7PCJNMJSw20DR0959wg","Michelle",3.15,27
"8899",36,104,44,"vNzDyLy20GfV4T_0Nm_Wdg","Steven",3.5,92
"8900",0,1,0,"xP2gLCgDSmnvsdF5XSzxXQ","Preston",3,1
"8901",3,3,2,"JRkkyIDUReFzKPNg5Dg3hg","Lori",3,2
"8902",1,9,3,"foOKWa0CzsOTQxFz2spelQ","Scott",3,5
"8903",3,16,3,"obkC6pp3hV7akNG21AcDvQ","Melissa",4,21
"8904",0,5,2,"W_h8ZrIS6mpO4bCqdmbCZg","M",3.67,9
"8905",0,1,0,"99scdVD2I0S0GuGcTPR3pg","Olivia",1,1
"8906",3,23,1,"vU9jO9Fz-E002irq-bE2zA","Seth",3.18,34
"8907",0,1,0,"EWFOxnhNQrrWO5yxxmWs8A","Steve",4.4,5
"8908",5,10,2,"Y_ZITL9cYCKgBgDCwUQrow","Edgar",3.93,14
"8909",8,51,10,"OrhLi9jadvIyz58E2AFBsQ","Christina",4.43,35
"8910",0,0,0,"6CoPOb3FMbnLUXC-qMg4rg","Marilyn",4.5,2
"8911",7,17,3,"MIFdtqqbw3bw4YRf88GFQQ","Tim",2.92,13
"8912",45,148,58,"hcctCQy3bdZMezrUKkZLtA","Darlene",3.82,142
"8913",40,28,27,"7A06E6wvxuejS0C-4DQ5hA","Kara",2.5,8
"8914",0,3,0,"hHejE1-m1bWsOw68ww9Ktg","J",3,3
"8915",22,88,19,"Pn_gHp4VUM-aSd57N3QpNw","Fly",2.47,45
"8916",7,1,0,"8Z1QcaXdXc9yD7ajN-6euA","Sha",1,2
"8917",3,4,0,"nQWU1g-VOzgHQUX02Xx5Bw","Jason",3,2
"8918",0,5,2,"-fLNSrmT9BGrrkXdvC0aPQ","Kelly",3,2
"8919",0,1,0,"y8ETvzrwUoTzV9v09E5uPg","Kristen",1,1
"8920",3,4,1,"nWOtIqLncxS5cmWCC84D9g","Carmen",4.11,9
"8921",0,1,0,"SRB_jOmPuJP6ItkXxvfNeA","Cora",3,2
"8922",4,11,1,"WY8oUhlTgenecRM9tKxfFQ","Avid",3.57,15
"8923",2,19,2,"V9rPKsWM0qaFyLPY9X-n6w","J.D.",3.89,18
"8924",2,12,6,"YMsY5ZZQ5bmTp-c6fkPjmA","Craig",4.11,19
"8925",0,1,0,"pfG9mYQ7rof4Pt7qmCYhPw","Danielle",4.71,7
"8926",0,0,0,"cY2l6uS-j8teYhrVf9Z9Ig","L",3.5,5
"8927",0,2,0,"_RtZvDI6yQ2_NJDxm0aQAQ","Aaron",1,2
"8928",1,10,4,"L-O1rmPXJ3ihCnfgJIigbQ","Jeff",3.31,16
"8929",0,2,0,"3z4-GP8TngD2hTZBJ47QKg","Krista",3,2
"8930",1,2,2,"bSc9lqh0XKYvAefV7dwH6w","Lisa",5,4
"8931",0,3,0,"1r_EJkJiM6ENBm_QYzQPZA","Genevieve",4,1
"8932",4,12,2,"ciXflzacQzC6wiZ_-zZ-Fw","Sara",3.85,13
"8933",1,7,4,"qEP9j5D01Gxu34FzM0KQiw","Karla",3.2,5
"8934",4,7,2,"8KCUDaMhHkv5ixutvpBlZw","Michael",4.22,9
"8935",0,0,0,"obUfwBM9RA-PtjB5QDUABw","Meri",2,1
"8936",1,3,1,"shkIZbeKBq1Wdp5hDHUC9Q","Hannah",4.8,5
"8937",0,1,0,"otQccYbeW2y35AHjsX2k4A","Jimmy",3.3,11
"8938",4,7,4,"jS8iAzMia8A7HqyhYkgHMQ","Wade",3.27,13
"8939",0,0,0,"YscFkZFf11-P_mAYOj-qIw","Lacey",5,1
"8940",16,14,7,"h_sy6uDQ3F3peMVccSThsg","Gisele",3.6,5
"8941",0,2,0,"jjvBgv1HbW1tn0hegLhODg","Crystal",2.5,2
"8942",33,71,47,"jNTv_ICjmvE5xpid3yga3w","Paul",3.93,44
"8943",0,0,0,"7wnN87bqOHa7vYTvJpryxA","Bobbie",5,1
"8944",7,9,8,"VhY2JJ9VqlDdPM-6m7h4Qg","Shane",4,7
"8945",0,2,1,"enKr3RZalPO3kNqNu33XWg","Chris",4.33,3
"8946",2,6,1,"e7Bx33vqWt-plgpgc7bggw","T.K.",3,2
"8947",0,7,1,"KEh7CQ5m5Sy0GFYAeTb-sw","Ernie",3.07,14
"8948",1,7,1,"WBhPf-vb5dHUku9kWnaw_w","Cassie",4,4
"8949",3,4,2,"dYrlHXDfyMn4GA7SsaSd1Q","Gary",2.75,5
"8950",8,15,9,"NgiDxRI2mdZhUnuoHdcvNA","Peter",3.88,24
"8951",1,8,2,"Jo8PCFtp6BkUMsuU5AkSSw","Daniel",3.3,10
"8952",7,23,13,"p9-NtL4bfgj3pi8l-XwZug","Bianca",3.23,64
"8953",1,1,1,"PGykOuHyLidy84Va5txZ2A","Thomas",4.5,6
"8954",0,1,0,"8gYeA_FjLagyt7zAkq4ilQ","Mary",5,3
"8955",1,4,1,"zjLRw33xDZI2__oZyROUPg","Shiraz",4,4
"8956",4,7,0,"k5BJbz43TUKOBygmatgehA","Kathy",2.25,4
"8957",3,9,0,"kdI1Jh6wN6WzeTM4-fapOw","Little",3.12,8
"8958",5,7,1,"Fk0WOooGd4zKu2gqBDg6xg","Barry",3.38,8
"8959",3,20,12,"oLz9AlTgtBgXXW0BqDmWDg","Dee",3.65,35
"8960",0,1,0,"_cw9UBk_v0ABz8qv5SgT6w","Kara",5,3
"8961",14,24,16,"3am2PwtajoR3LIlP7XZtbA","Matt",3.87,39
"8962",0,1,0,"0FFBcUtz8_t3Rer6XfV8yQ","Russell",3.25,5
"8963",87,221,60,"njEydjx43XGUVptxzviN4Q","Jimmy",3.55,98
"8964",0,15,2,"v2NsLW-phtOVHKP5R1j0qQ","Arizona",4.22,9
"8965",38,113,57,"HwBuq5dmH49mG6UwyOD6GQ","Christine",3.54,93
"8966",2,21,4,"dRdBl7Iuf1CJXwtO1JtwNA","Drew",2.75,12
"8967",0,1,0,"Wwu5wBNnAcvb4cRrR4KAmA","Sahar",4.67,3
"8968",0,0,0,"utgQMFqGQNcKfiNUBtHUWg","Breanna",5,1
"8969",0,1,0,"RwGmPVr6sraUI-hclGbr_Q","Ben",5,3
"8970",17,45,18,"Y1PelgD3NvDHNoFuSM4aMA","Guillermo",3.98,56
"8971",55,108,35,"r7rK_2Zs9AMl70qoCkdoyw","Elise",3.45,99
"8972",5,21,10,"kmjYN9Hi1Q8nPGcElxXi7A","justin",4.3,10
"8973",30,84,37,"EJI5_KHn7tOQz7D8200JBw","Dallas",3.98,57
"8974",0,1,1,"hGwL3VZrHXekxREgmcmBzQ","Connie",4.5,2
"8975",1,6,1,"U_lXHWD8d9ujmU8KALDyng","Dan",4.18,14
"8976",1,1,0,"aAdWc-4NhK0js0szR6ku9w","Katie",4,5
"8977",1,21,3,"lrwMUTJ5sPRmzKa9rJsn8g","Amar",4.59,34
"8978",464,734,574,"uTEGT75ZyR7PcNKgdkKlrw","Kelly",3.34,238
"8979",0,2,0,"W4goLBdRos9ILUvY2w17dw","Corie",5,1
"8980",0,5,2,"LMoHJR_UK9YbDSzDnxO6iA","Andrew",4.44,9
"8981",0,3,0,"mNGUI7cggEzPb99_U3rY3g","R.",3,2
"8982",0,1,0,"O7lAj6kWXeN5v0L3qprvYA","Stephanie",4,5
"8983",27,135,34,"69Rezd3L0A0H7S7HibDQ1A","Kim",3.46,118
"8984",0,0,0,"DnXHKWt3d3O_hqWSbPON8A","Pamela",5,1
"8985",1,12,4,"ljSGNJfAUusSNHspClaB-A","Inga",4.58,12
"8986",4,10,1,"o1hj_9-ySkHjh8EtjcPYcA","Joanne",3.33,6
"8987",3,30,6,"7aL6XWBInqZxDY8otQwWFw","Duane",2.54,29
"8988",2,5,1,"wgyE92HRuM-Suxtwk2HONQ","Gwen",3.86,7
"8989",0,1,1,"RqDsn2pUo9piYiiXBFLenw","S",5,1
"8990",6,62,11,"sxq-FM27B7iQtLhsOUQfqQ","Howard",3.36,33
"8991",12,22,6,"KHLjknXCWiqaQsEzj5lPIg","Stephanie",4.26,34
"8992",0,2,0,"9d0fZW270m6ud-LO-xdKVQ","Cory",1,1
"8993",13,50,17,"XeDbXueGKrfMLyIG45QIOg","Pamela",3.97,58
"8994",5,25,3,"vAq8KhEn5Pcw5dYLENS3Cg","Carl",3.45,42
"8995",1,5,4,"Lp8fW8eyG86P1TlX6GcpVA","Tara",4.6,11
"8996",2,8,3,"bHIGawLKI0slJpe6e3qJiw","Becky",4.09,11
"8997",2,13,4,"gmNM8_mbR1uBRwbFfi4syQ","KIM",4,16
"8998",16,63,18,"1W39ukdgzLNm6AupXTXXiw","Rachel",3.06,62
"8999",0,1,0,"oz28Wm8RnQo9DMdR-1pOag","William",5,1
"9000",10,117,31,"LvGC0do89uWKWbNrqFFwHA","David",3.77,156
"9001",36,84,64,"I4MxmBPTll9C2s0hpC6Uag","Kirin",4.38,21
"9002",0,0,0,"OAkZCtdNNwCfEBnxZSOPPg","Scott Carter",1,1
"9003",3,13,5,"6bgX5AVCPv95Ggw0A7uXTw","Amy",3.21,24
"9004",0,3,0,"T3nizBSxK68NAC9jeL8s6Q","Drew",3.33,3
"9005",0,4,0,"ozcmjwSF3cncd1ewBqVhEQ","Kathryn",3.75,4
"9006",97,209,119,"Q5dlLCEni_my05az9wIptg","Jennifer",3.42,110
"9007",0,1,0,"3JfPwLuyY-mhfL5ypf5xxg","Joe",5,2
"9008",0,0,0,"MogDldEUVaXw1_hQ2kSnMw","Valerie",5,4
"9009",1,0,0,"k9ObMsoQQ-Ip-mqOoZDqfg","Ali",3.67,3
"9010",0,0,0,"z-1EMmNU3BA_DxciNW6tQg","Jenni",5,1
"9011",2,8,6,"UAEMfCfl_4PevtibdXpzmg","Jamie",4,5
"9012",0,3,0,"EKatyDyf4uARgz05AqCRlw","Tim",3.17,7
"9013",1,9,3,"G345HOKIcm0_xIJJWM9GtA","Michael",4.67,16
"9014",1,5,0,"tIuXIDONwCTp01qAsJWPWQ","Nathan",3.8,5
"9015",0,5,4,"yMQHn_kmQF1_47d79oGhvQ","k",4.88,17
"9016",0,5,2,"n06BRlICVYUmDveLJZIqYg","Debra",5,3
"9017",0,0,0,"YCy_EX_dbIF3PS_1ogfucw","Ali",4.5,2
"9018",0,1,0,"Rab-ec4QFFcd8j8OJyVsOQ","Karen",5,1
"9019",1,3,0,"efGzk4N8KICNy-aN5slFxA","Cynthia",3.67,7
"9020",5,13,10,"VFfFPP8gMpnhVYE7bD0qIw","C",3.67,23
"9021",2,4,0,"ufBpQlWIk7uv3mxIccxVmw","Joanne",2.67,3
"9022",3,20,15,"AiZ8p7WtLjJjCImr1i1EDQ","DP",4.23,17
"9023",6,16,5,"BDr8TUhhQgiTXvv1499oEg","Mike",3.91,11
"9024",0,2,2,"drg5JzQdG_4uTyO44UrOig","Nate",3.5,2
"9025",0,1,0,"_0x9opFdEYAm_vxzKtKuIA","Claudia",4,5
"9026",0,1,0,"uhj4rQLbFlHqJ9SixQbwew","Frank",4.5,2
"9027",82,211,124,"ztR-deNBSFgM8CBhidTseQ","Gilbert",3.78,147
"9028",0,0,0,"ZzO0NZjyA8E78ciG9pIH9A","Audrey",2.5,2
"9029",3,10,3,"28CGAa30qiouuj_S13udFw","Candice",4,12
"9030",1,2,0,"bSOYwOy9ilck_gjy4VeZEw","Kelly",3.43,7
"9031",0,0,0,"R8Xei0p--inIfDF95jR4Cw","Elizabeth",4.5,2
"9032",15,16,2,"3y-KR4LC0mZW9-y90iLU8A","Dana",4.06,17
"9033",4,38,6,"at_kHxtiPKpVcsmnN45MkQ","Matt",3.44,50
"9034",1,1,0,"KH-KeYKyD930J9-FfSJqOg","Mandy",5,1
"9035",0,3,2,"BefmII_-V8GeYHM7wXTu4g","dora",4,2
"9036",1,1,0,"X0J-_DqJoXZh84eAGp6GSQ","Anna",4,2
"9037",0,4,4,"LLcUC7fH4B0NzMw-mj6Awg","Amy",4.67,3
"9038",2,3,1,"mh82Bh93fcpRcfR6CvYQ1Q","Isaac",5,6
"9039",18,30,23,"rmUJGvphy7GXY9Y_kGutgA","Alex",3.94,16
"9040",0,1,0,"JNC3Znas1uMEvCe-gPrODw","Charles",1,1
"9041",1,1,0,"WoWdT_HVexDQu4epgAAnuw","Jessy",1,1
"9042",0,4,2,"G47CxkS31ypj96q4IIhAwA","Pierce",4.5,2
"9043",1,9,1,"coLuSBok8JAZvs9Uzh9gaA","Steve",1.5,4
"9044",0,2,0,"ebLgXvfhQri5Ilbkt5YYrA","Kacie",3.5,2
"9045",5,8,4,"Efm8aEx4rOvIRB_b2LAmpw","Tommy",4.24,34
"9046",0,0,0,"kLBMn3ZMzQZgBSAoIktMgQ","Lynnelle",3,1
"9047",0,2,1,"RQi82OtF2qvOBv6VEE0pyw","Matthew",4,8
"9048",417,725,361,"9W_MeofBxF0lEzdKQMN9uQ","Sarah",3.67,853
"9049",72,164,76,"FNbm3ycU2BF8C17UFfWzOg","Amish",3.94,120
"9050",7,9,5,"ZZkatBfsbW34ICv2-Bs-Yw","Lili",3,7
"9051",3,13,3,"NzYEA8AZo1KnNjjklUVFzQ","Sean",4,22
"9052",39,63,20,"uB3wr0H0sOesP3dbkeH42A","Beth",3.45,12
"9053",6,13,2,"JHmO-lVrHA0njKnQnZ8qLA","Salomé",3.33,21
"9054",81,256,79,"kW_ZgAKjHXSmKaYoEIFdUg","Danielle",3.97,321
"9055",11,27,18,"VnSKbTPCwTXy3D21uho2nQ","Emily",3.82,55
"9056",6,28,18,"QxPVbuXXCg1JYfsuKkXWHg","Rachael",3.79,41
"9057",3,5,1,"rPvLK18m3v8zIfCoQvj5pA","Tanya",3.56,9
"9058",2,4,2,"iARWBMuvyArHUnWkPUDr3A","Tyler",4,8
"9059",1,18,4,"Oh6Dd5mQ9A9vBKVvgbl1xQ","Raster",4.18,39
"9060",0,1,1,"Ck1YBb7ufEt1zERJAy-V-Q","W",4,1
"9061",2,16,5,"zKWGQ2kbJx8qwpfc9eIxig","Paul",3.54,13
"9062",0,1,1,"41J-D28bvvV0oBnpO6nHrQ","Alice",4.2,6
"9063",1907,2234,1808,"YkafUZz74f5C8ozi5NX73g","Felicia",3.5,430
"9064",0,0,0,"y-U_S1LUaCknqdi9PG2ftg","Will",4,2
"9065",3,6,0,"k4et6M4RoQUrBEFQD5WJBg","Deva",3,4
"9066",0,1,0,"nFzpWFMdOSvVmOxkTe_7ow","David",3,4
"9067",1,4,0,"Al6VTMA-EFqVrZcZFc3PIA","China",2.6,5
"9068",0,3,1,"O1QqQuTTzytTfdOU32ruXQ","Dan",4.75,4
"9069",7,17,15,"HJ67X0pxcjuLNGeCgilLLw","Kelly",3.91,11
"9070",9,56,12,"yMOeO0j1dlWulUDnNCgFQQ","Jennifer",3.58,48
"9071",358,2069,1463,"2Qo8EXnxxfTtUWIqPPih6g","John",3.83,789
"9072",1,6,3,"CHaAOURY7KWrcfIv2JBmqg","Suzy",3.78,9
"9073",1,2,1,"4Wk7U-hSSSzG7om-Hnn7SA","Meredith",4,5
"9074",4,19,2,"hlAkBrhXD5JfQS6CQn-9mA","Steve",3.13,16
"9075",2,36,2,"A1nRqQU7tp1BMSfogbdkmg","Anita",3,17
"9076",0,3,3,"mW6NKDNjnFra0GjymZaLMQ","Allyson",4,9
"9077",5,4,1,"7Il2Gr2Eat7tEqoaf29isg","Garrett",3.67,3
"9078",27,199,75,"JREdbG7PKiDPmMj2PcUxiA","Paul",4.16,188
"9079",1,29,4,"YI0L27dUtpQO3HqQpUxkHQ","J",3.3,11
"9080",2,11,4,"gMcqnGEgJy20lWyYxTx6ZQ","A",3.33,30
"9081",15,71,14,"EGENX356xNuaxyl2ish1vg","Nate",3.18,114
"9082",0,2,0,"6ScqlKlbttt_WzcFlKUzRA","Kristen",4.5,2
"9083",0,0,0,"PpF0evbUX7Fnyle5Tz4XOA","J",3.67,3
"9084",11,20,15,"EyHrPcDVSADaWEz48joPCQ","Sara",4.2,10
"9085",0,1,0,"xHVlq4taeCWMs2W6451_xw","edgar",3.5,4
"9086",3,5,1,"d2I24En7caT9Vy_M_HD3xg","Donna",2.75,4
"9087",14,37,12,"cOaan-hRNqiZHPJ24gUhSg","Z",3.89,9
"9088",3,14,4,"k1iIN8RP_VSrhq5BmoyZwg","Gissell",3.5,10
"9089",0,5,0,"RiVrKP6canPEheZwHol_GQ","Jamie",4,4
"9090",2,20,2,"wHBmo0wJGZxswefBkx-lpQ","B.",3.48,27
"9091",7,58,16,"q_YBQZC2bchG4gQ7eaW8FQ","Chelsea",4,94
"9092",2,8,0,"FqG1lUAOR9yTQTxIvwxoUQ","Ad",2.5,8
"9093",0,3,0,"7_qUCaZXrT6aSEBvj3k8ZA","Kate",4.5,5
"9094",0,1,0,"DZP352cMM-tKhlQ0Gaml2Q","Launa",4.75,4
"9095",9,24,14,"-lbovoPdUJykuDRDiH0Z1w","Madeline",3.54,37
"9096",3,7,3,"0WfmIaXpgPJEh4D82_ZqgQ","Lee",3.14,29
"9097",1,1,1,"KxMjktZ2JIFNs2dao2OHBw","Thu",1,1
"9098",0,1,0,"aBGSf8tbPRTkBVbXiQV3OQ","Allan",3.5,2
"9099",3,13,2,"NlOn4ar7Rybir4punMtjHA","Derek",4.25,16
"9100",0,9,2,"KncwpNibe38fLMRJZFEmsw","Magic",3.67,26
"9101",5,3,1,"V0dPna7OtEw9SgjQJTZwSw","Mark",2.25,4
"9102",0,14,0,"ACGwyyg3Z05jxZOmkadaJA","Meg",3.79,14
"9103",2,2,1,"O0X_Ngj0LTKY3K6VEtKAKA","Shanan",4.43,7
"9104",1,4,0,"6MCj_P3AjG9tgOeZ1cGaVw","Roger",2.6,5
"9105",0,5,0,"OQHrgQ28uRy8kIfikZRPbQ","Tracy",3,2
"9106",0,3,4,"WZoUhsq0WGwLO_xtmXDr8g","Bryan",3,3
"9107",0,1,0,"OZjJGMHf5zYrEiGel7KywQ","Becky",4.5,3
"9108",1,7,0,"Vxw6eyE-ig3PJqsNNZmp0Q","Mary",2.75,5
"9109",2,7,1,"65Bb2FZJZb3hByOr2j4-XQ","Rob",4.54,15
"9110",0,5,2,"vjPbewJfT9t-Ikp_ztB_DA","Becca",5,2
"9111",2,9,1,"7rhn21J5rBfmjgUZanogIg","Leah",4.11,20
"9112",1,2,1,"WNKUMh0nR-aq7-CExEBn4g","Alan",5,2
"9113",3,3,0,"6GhMW-_kFnfb_RRWf2ryvw","Ken",2.43,7
"9114",4,2,1,"NDcUHvdq3YKSt02VBQuVqw","Melissa",2.33,7
"9115",0,0,0,"_ewZjLg0937kjPB7nPkosQ","Jennifer",4,1
"9116",0,10,1,"bMnffc_R8hsbgVa5ypWpJw","Myra",4.25,9
"9117",8,55,23,"uM-Vc-yM0Gr3MJRfZPeIwA","josephine",4.09,68
"9118",140,175,143,"5oLJL8ImlYLkFm05J6oKqQ","Nesto",3.79,52
"9119",0,2,0,"XNpzxl3OKxTuY1SSWfmuaQ","Kimberlee",4.8,5
"9120",12,50,13,"6_6WFq59E_L0wyI-uVzR_w","Jackelyn",3.62,39
"9121",0,2,2,"pV7C6w6rQLYl7BS9-J8cUA","Christina",4.06,18
"9122",0,1,0,"DatUClUyt_BS_eoknEkHFg","M",4,5
"9123",10,26,16,"AjmdjjXYHrLgFjaSd2zx-g","Amanda",4.69,13
"9124",54,197,72,"YTaKOf9KuedF1EZ5R7CuzA","leah",3.57,283
"9125",0,0,0,"59aBBV3PrCBHt2gIHWwNwg","Larry",4,3
"9126",7,11,3,"1a6TG-gBusSINawe-YsIuQ","Brenda",3.33,9
"9127",4,18,4,"fwp2DDBi-HnEvlhTS8c90g","Brad",3.37,30
"9128",9,14,8,"Asoc6yhjA6ijlLJjcI5ZCQ","Kirra",3.7,51
"9129",0,0,1,"2bcDDpv2do8T-vl0jnYdZg","Greg",4,5
"9130",19,65,48,"4YJRvI__DA8mUHC1ItoBPw","Wendy",3.94,35
"9131",1,4,1,"18nyhFqh8ans74mUJ-OCyQ","Jermaine",3.25,4
"9132",0,0,0,"AK98_a5Zia7kDiXZq5E4NA","T",3.5,2
"9133",0,2,1,"1we2Ru9dwGsREre5QPL9uA","Ellis",3.14,8
"9134",1,11,4,"oIKsYFQyzj5XAxp6oYGHqg","Adrixx",3.17,6
"9135",0,1,0,"bEaAznWPetRWxrkDwn5iLA","Mike",3,1
"9136",9,28,20,"NNeY-aaLg3TioWIxZ7bpug","Krista",4.22,27
"9137",194,782,338,"2Uvg2mHtpZFhutkneUFi-w","Carla",3.54,503
"9138",14,5,3,"sgcHJp8DhSJ8JOFqPSOcNg","paul",2.75,4
"9139",0,9,4,"cXbUDTpd9ZFpfqhvZDXM1A","Sarah",4.44,9
"9140",113,186,154,"MII-j8H8KWj7_NJItfbr0g","Jessica",3.76,131
"9141",0,2,1,"Qdw_pjbz_cVHzJ60mD-p7g","M",5,2
"9142",1,13,4,"Ol2o9swFpOzWhsITvRwyrg","Bianca",4.38,21
"9143",2,7,3,"rS9XkjoWFg47rcAJTpaIjQ","steve",3.75,4
"9144",5,17,8,"_1PmRIeiFmevDYJtHz4bkw","Nicole",4.17,6
"9145",0,1,0,"VvDY6T_3ltlKXbG6-aCD2Q","Wendy",1,1
"9146",4,7,3,"_P3ncPwJb53OWBvQQxEkKg","Stephanie",3.75,8
"9147",0,5,0,"MBfTK2NZWoRjdN0CFNQRfg","John",3,3
"9148",1,3,0,"edsx57T90ww6EodFRO-qiQ","Paula",2.5,3
"9149",0,2,0,"NJjcG9Mql7NcWtaBl6rKgA","Elaine",3.67,7
"9150",145,503,422,"PEmmEIagYJ5EfA8xfjWbOQ","Robin",4.02,250
"9151",1,5,1,"vqMvW4jE6XMGP-hd6_NlgA","Charee",3.22,10
"9152",0,1,0,"TU4AvBOPGbUEA8RzQQloOQ","Stephen",2.75,5
"9153",2054,1467,1430,"4J4J72Xr67GJYxxGt8rHwA","Rho",4.21,214
"9154",579,768,404,"XjHhEHhiVv51bH0B77wE3w","Coyote",3.54,113
"9155",1,1,0,"6QooDZe2-lwYhS9iC66Pjw","Crystal",4.33,3
"9156",0,1,0,"J-0VMOt8jPlQu0V5sduKNQ","Jill",1,1
"9157",2,12,3,"YLIq7yD6OoEimMFisNxBMg","Dave",3.57,7
"9158",151,295,201,"5wN78N4K0a39C-uPzPmxDw","Emily",3.67,98
"9159",11,64,37,"Xam7lP2MXpD3tQ6n4vEXuw","Alline",3.58,62
"9160",7,24,7,"IqAc3XdwplzNNH5282T3dg","Rabbi",5,21
"9161",0,1,0,"8102TXdujhC42fmCcNl62g","Dennis",3,2
"9162",170,333,112,"ujrVGHNV5QZF8UFbzXEQyQ","Rich",3.57,306
"9163",5,32,7,"Cy3UuDFEejBB01bzfM5vjA","Jeanine",3.3,20
"9164",2,21,2,"Ow-gwr4obQwiac0v69l-Ow","Nicole",3.6,10
"9165",6,25,4,"meqaaP_FVK062yEXpOf-xg"," Kurt",3.11,11
"9166",9,42,24,"plXs2jC0sEgJkEWNMc5rEQ","Joe",4,116
"9167",1,6,0,"iywf_g0k8zcsQdepgC_Q7Q","Andrew",3.67,3
"9168",9,31,11,"MkT6e_gu0HH1dw-iwigUDg","Lynne",4.22,27
"9169",0,2,1,"orh9RwJvNjxYZnAtzcXD7Q","Nancy",4,1
"9170",0,2,0,"J2tNmgisyGDvyZPPrgZ6xA","Susan",1,1
"9171",1,2,2,"F5ffMTVBh8ruqFeGIItyiA","Rob",4.5,8
"9172",0,3,2,"-qBrTIKucRM3E_XmVOLlpA","Daniel",4.75,4
"9173",1,5,3,"ivkGCpZTtah1YhJyi1rkeQ","Meagan",4.67,3
"9174",1,0,0,"gGMx5-4xNCHBpWGzGFxSXg","Allison",4,1
"9175",9,21,9,"IAv-fz1_Bkrhlzd_FfZyeg","Nona",3.64,28
"9176",3,3,1,"0YifiFGpDyel027itcHnXw","Nate",3,3
"9177",10,17,3,"mZoajxG_bTa7StDSxCFp4A","Charles",3.62,21
"9178",64,158,58,"mlBC3pN9GXlUUfQi1qBBZA","Jennifer",3.69,202
"9179",28,45,21,"NcqFZT7ngEDHSJqRgpV8pg","John",4.07,54
